Date,TAVG,AWND,SNWD
2013-05-27,62.0,3.8,0.0
2013-05-28,62.0,2.68,0.0
2013-05-29,70.0,1.57,0.0
2013-05-30,81.0,5.14,0.0
2013-05-31,82.5,4.03,0.0
2013-06-01,81.5,3.8,0.0
2013-06-02,78.5,6.04,0.0
2013-06-03,72.0,3.36,0.0
2013-06-04,66.0,4.92,0.0
2013-06-05,66.0,3.8,0.0
2013-06-06,64.5,5.14,0.0
2013-06-07,61.0,8.5,0.0
2013-06-08,67.0,3.8,0.0
2013-06-09,71.5,2.24,0.0
2013-06-10,66.0,5.82,0.0
2013-06-11,72.0,6.49,0.0
2013-06-12,70.5,5.37,0.0
2013-06-13,62.0,6.71,0.0
2013-06-14,62.5,5.14,0.0
2013-06-15,70.5,3.8,0.0
2013-06-16,72.5,3.8,0.0
2013-06-17,76.5,2.68,0.0
2013-06-18,74.0,3.58,0.0
2013-06-19,68.0,5.14,0.0
2013-06-20,71.0,3.8,0.0
2013-06-21,73.0,4.92,0.0
2013-06-22,74.5,4.03,0.0
2013-06-23,79.0,4.7,0.0
2013-06-24,83.0,4.25,0.0
2013-06-25,82.0,3.36,0.0
2013-06-26,79.5,3.8,0.0
2013-06-27,79.5,4.03,0.0
2013-06-28,79.0,5.14,0.0
2013-06-29,77.0,3.8,0.0
2013-06-30,79.5,3.13,0.0
2013-07-01,74.5,3.13,0.0
2013-07-02,77.0,2.68,0.0
2013-07-03,78.0,4.25,0.0
2013-07-04,81.0,4.25,0.0
2013-07-05,83.0,4.92,0.0
2013-07-06,85.0,4.47,0.0
2013-07-07,85.0,4.25,0.0
2013-07-08,81.0,4.7,0.0
2013-07-09,81.0,3.13,0.0
2013-07-10,80.0,4.25,0.0
2013-07-11,80.0,3.8,0.0
2013-07-12,72.5,9.62,0.0
2013-07-13,74.0,5.37,0.0
2013-07-14,82.0,4.03,0.0
2013-07-15,86.0,3.58,0.0
2013-07-16,85.5,4.7,0.0
2013-07-17,88.0,3.36,0.0
2013-07-18,89.5,3.8,0.0
2013-07-19,89.5,5.14,0.0
2013-07-20,87.0,5.82,0.0
2013-07-21,82.5,4.7,0.0
2013-07-22,80.5,4.92,0.0
2013-07-23,80.0,4.25,0.0
2013-07-24,75.5,4.47,0.0
2013-07-25,66.0,8.95,0.0
2013-07-26,74.0,5.14,0.0
2013-07-27,76.0,3.36,0.0
2013-07-28,74.0,2.01,0.0
2013-07-29,77.0,3.8,0.0
2013-07-30,75.0,4.03,0.0
2013-07-31,75.0,2.91,0.0
2013-08-01,71.0,2.91,0.0
2013-08-02,75.0,4.47,0.0
2013-08-03,73.0,3.36,0.0
2013-08-04,73.0,5.14,0.0
2013-08-05,70.0,3.36,0.0
2013-08-06,73.0,2.68,0.0
2013-08-07,75.0,5.14,0.0
2013-08-08,75.5,4.47,0.0
2013-08-09,79.5,4.25,0.0
2013-08-10,76.5,4.92,0.0
2013-08-11,73.0,2.46,0.0
2013-08-12,76.0,2.01,0.0
2013-08-13,72.5,2.68,0.0
2013-08-14,67.5,6.49,0.0
2013-08-15,68.5,3.58,0.0
2013-08-16,73.0,2.01,0.0
2013-08-17,74.0,2.01,0.0
2013-08-18,72.0,2.91,0.0
2013-08-19,72.5,3.36,0.0
2013-08-20,78.0,2.91,0.0
2013-08-21,81.0,2.46,0.0
2013-08-22,74.5,3.8,0.0
2013-08-23,76.5,5.59,0.0
2013-08-24,72.5,4.92,0.0
2013-08-25,73.5,4.03,0.0
2013-08-26,76.0,5.82,0.0
2013-08-27,79.0,4.7,0.0
2013-08-28,78.5,2.68,0.0
2013-08-29,75.5,4.92,0.0
2013-08-30,77.5,4.25,0.0
2013-08-31,79.5,4.92,0.0
2013-09-01,79.5,2.46,0.0
2013-09-02,78.0,0.89,0.0
2013-09-03,75.0,2.91,0.0
2013-09-04,73.5,5.37,0.0
2013-09-05,72.0,5.59,0.0
2013-09-06,64.5,3.58,0.0
2013-09-07,69.5,3.36,0.0
2013-09-08,73.5,6.49,0.0
2013-09-09,65.0,4.25,0.0
2013-09-10,77.5,5.82,0.0
2013-09-11,86.5,4.47,0.0
2013-09-12,78.5,4.03,0.0
2013-09-13,68.0,5.14,0.0
2013-09-14,60.5,4.7,0.0
2013-09-15,62.0,3.8,0.0
2013-09-16,64.5,4.7,0.0
2013-09-17,57.5,4.7,0.0
2013-09-18,61.5,2.68,0.0
2013-09-19,66.5,2.46,0.0
2013-09-20,69.5,3.13,0.0
2013-09-21,69.0,4.47,0.0
2013-09-22,61.5,5.82,0.0
2013-09-23,58.0,4.03,0.0
2013-09-24,60.0,4.03,0.0
2013-09-25,62.5,1.79,0.0
2013-09-26,64.5,3.58,0.0
2013-09-27,63.0,4.7,0.0
2013-09-28,64.5,4.47,0.0
2013-09-29,64.5,3.13,0.0
2013-09-30,65.5,3.36,0.0
2013-10-01,70.5,2.01,0.0
2013-10-02,73.5,4.03,0.0
2013-10-03,70.5,1.57,0.0
2013-10-04,76.0,2.91,0.0
2013-10-05,70.0,3.58,0.0
2013-10-06,67.5,5.82,0.0
2013-10-07,68.0,5.82,0.0
2013-10-08,60.5,6.04,0.0
2013-10-09,57.5,8.5,0.0
2013-10-10,59.5,8.95,0.0
2013-10-11,64.0,9.4,0.0
2013-10-12,66.0,11.18,0.0
2013-10-13,60.5,8.5,0.0
2013-10-14,59.0,2.46,0.0
2013-10-15,62.5,2.91,0.0
2013-10-16,61.5,3.13,0.0
2013-10-17,67.0,2.68,0.0
2013-10-18,61.5,6.71,0.0
2013-10-19,58.0,3.36,0.0
2013-10-20,56.5,5.59,0.0
2013-10-21,58.0,3.8,0.0
2013-10-22,59.0,4.47,0.0
2013-10-23,50.0,4.47,0.0
2013-10-24,47.5,6.71,0.0
2013-10-25,46.5,5.14,0.0
2013-10-26,48.0,6.26,0.0
2013-10-27,52.0,5.14,0.0
2013-10-28,52.0,4.47,0.0
2013-10-29,50.0,4.92,0.0
2013-10-30,53.5,2.01,0.0
2013-10-31,59.5,3.58,0.0
2013-11-01,64.5,4.92,0.0
2013-11-02,61.5,3.8,0.0
2013-11-03,46.0,6.26,0.0
2013-11-04,40.5,6.49,0.0
2013-11-05,48.0,4.03,0.0
2013-11-06,55.0,3.58,0.0
2013-11-07,54.0,6.71,0.0
2013-11-08,45.0,8.72,0.0
2013-11-09,44.0,4.92,0.0
2013-11-10,52.5,7.61,0.0
2013-11-11,48.0,6.49,0.0
2013-11-12,41.5,6.26,0.0
2013-11-13,34.0,6.04,0.0
2013-11-14,42.5,8.05,0.0
2013-11-15,50.5,4.7,0.0
2013-11-16,52.5,2.68,0.0
2013-11-17,55.5,3.58,0.0
2013-11-18,58.0,7.38,0.0
2013-11-19,43.5,9.17,0.0
2013-11-20,38.0,6.93,0.0
2013-11-21,43.5,4.92,0.0
2013-11-22,54.0,6.26,0.0
2013-11-23,42.5,9.62,0.0
2013-11-24,26.5,12.08,0.0
2013-11-25,29.0,5.82,0.0
2013-11-26,40.0,4.25,0.0
2013-11-27,48.5,9.62,0.0
2013-11-28,32.5,7.16,0.0
2013-11-29,34.0,3.8,0.0
2013-11-30,32.0,5.14,0.0
2013-12-01,42.5,1.79,0.0
2013-12-02,45.0,3.13,0.0
2013-12-03,45.5,3.13,0.0
2013-12-04,46.5,2.91,0.0
2013-12-05,54.0,2.46,0.0
2013-12-06,49.5,5.82,0.0
2013-12-07,36.5,6.04,0.0
2013-12-08,31.0,6.26,0.0
2013-12-09,35.0,6.71,0.0
2013-12-10,33.5,6.49,0.0
2013-12-11,30.0,7.61,0.0
2013-12-12,26.5,7.38,0.0
2013-12-13,29.0,5.59,0.0
2013-12-14,28.0,10.07,0.0
2013-12-15,35.0,8.72,3.1
2013-12-16,29.0,7.83,3.1
2013-12-17,28.0,6.04,3.1
2013-12-18,30.0,6.71,3.9
2013-12-19,38.5,4.92,3.1
2013-12-20,47.0,5.14,3.1
2013-12-21,58.0,7.83,1.2
2013-12-22,66.0,5.59,0.0
2013-12-23,53.0,4.7,0.0
2013-12-24,34.0,8.28,0.0
2013-12-25,25.0,4.7,0.0
2013-12-26,33.0,5.37,0.0
2013-12-27,35.5,5.82,0.0
2013-12-28,45.5,7.16,0.0
2013-12-29,44.5,6.04,0.0
2013-12-30,34.0,6.26,0.0
2013-12-31,26.5,5.82,0.0
2014-01-01,28.5,5.59,0.0
2014-01-02,25.5,12.3,0.0
2014-01-03,13.5,10.51,5.9
2014-01-04,18.5,4.92,5.9
2014-01-05,33.5,3.8,3.9
2014-01-06,37.0,8.5,1.2
2014-01-07,11.5,13.2,0.0
2014-01-08,15.5,7.16,0.0
2014-01-09,27.0,2.91,0.0
2014-01-10,33.5,3.36,0.0
2014-01-11,47.5,7.16,0.0
2014-01-12,46.0,8.28,0.0
2014-01-13,44.0,5.14,0.0
2014-01-14,48.0,4.92,0.0
2014-01-15,43.0,2.91,0.0
2014-01-16,39.0,4.03,0.0
2014-01-17,38.5,3.58,0.0
2014-01-18,35.0,7.16,0.0
2014-01-19,31.0,7.38,0.0
2014-01-20,38.5,7.38,0.0
2014-01-21,21.0,10.51,0.0
2014-01-22,11.0,8.72,11.0
2014-01-23,13.5,7.16,7.1
2014-01-24,15.0,8.05,5.9
2014-01-25,23.5,7.61,3.9
2014-01-26,25.5,,3.9
2014-01-27,32.5,7.83,3.1
2014-01-28,16.5,6.04,1.2
2014-01-29,18.5,6.49,2.0
2014-01-30,23.0,3.8,1.0
2014-01-31,32.0,4.92,1.2
2014-02-01,40.5,3.58,1.2
2014-02-02,47.5,3.13,1.2
2014-02-03,35.0,6.71,1.2
2014-02-04,28.5,2.24,7.9
2014-02-05,31.5,7.16,9.1
2014-02-06,26.5,4.03,9.1
2014-02-07,28.0,6.71,9.1
2014-02-08,25.0,4.92,9.1
2014-02-09,26.0,3.58,7.9
2014-02-10,25.0,7.16,9.8
2014-02-11,21.0,5.37,9.8
2014-02-12,19.0,5.82,9.8
2014-02-13,30.0,12.53,11.8
2014-02-14,35.5,10.51,18.1
2014-02-15,32.0,9.4,18.1
2014-02-16,25.5,8.95,18.1
2014-02-17,25.0,5.37,16.9
2014-02-18,32.5,5.14,18.1
2014-02-19,39.5,5.14,16.9
2014-02-20,44.0,4.92,15.0
2014-02-21,42.5,7.38,13.0
2014-02-22,47.0,7.16,9.8
2014-02-23,48.5,5.37,9.1
2014-02-24,35.5,9.4,5.9
2014-02-25,28.5,6.93,5.9
2014-02-26,25.5,5.37,5.9
2014-02-27,24.0,8.5,5.9
2014-02-28,16.5,4.7,5.9
2014-03-01,28.5,4.47,5.9
2014-03-02,36.0,3.8,5.1
2014-03-03,24.5,6.71,5.1
2014-03-04,21.0,4.7,5.1
2014-03-05,32.5,5.14,3.9
2014-03-06,23.5,8.5,3.9
2014-03-07,31.5,7.83,3.9
2014-03-08,46.0,5.82,3.1
2014-03-09,40.0,6.26,2.0
2014-03-10,43.5,5.37,1.2
2014-03-11,55.5,4.7,0.0
2014-03-12,44.0,5.37,0.0
2014-03-13,25.0,14.09,0.0
2014-03-14,34.0,5.59,0.0
2014-03-15,50.0,8.95,0.0
2014-03-16,36.0,7.61,0.0
2014-03-17,29.0,8.05,0.0
2014-03-18,35.5,6.93,0.0
2014-03-19,39.0,7.16,0.0
2014-03-20,47.0,8.05,0.0
2014-03-21,45.0,7.61,0.0
2014-03-22,52.0,6.93,0.0
2014-03-23,34.5,7.38,0.0
2014-03-24,28.0,6.71,0.0
2014-03-25,32.5,5.82,0.0
2014-03-26,30.0,11.86,0.0
2014-03-27,33.0,6.71,0.0
2014-03-28,49.5,5.37,0.0
2014-03-29,51.0,10.74,0.0
2014-03-30,44.0,10.07,0.0
2014-03-31,46.0,8.28,0.0
2014-04-01,49.5,4.7,0.0
2014-04-02,48.0,2.01,0.0
2014-04-03,56.5,3.8,0.0
2014-04-04,43.5,8.5,0.0
2014-04-05,47.0,8.5,0.0
2014-04-06,48.5,4.25,0.0
2014-04-07,48.0,6.04,0.0
2014-04-08,55.0,6.93,0.0
2014-04-09,53.0,6.93,0.0
2014-04-10,50.0,6.93,0.0
2014-04-11,65.5,5.82,0.0
2014-04-12,61.5,4.25,0.0
2014-04-13,65.5,5.82,0.0
2014-04-14,67.0,7.38,0.0
2014-04-15,48.0,8.72,0.0
2014-04-16,40.0,7.61,0.0
2014-04-17,42.0,7.83,0.0
2014-04-18,42.0,5.37,0.0
2014-04-19,54.5,5.59,0.0
2014-04-20,52.5,6.26,0.0
2014-04-21,54.0,4.25,0.0
2014-04-22,61.0,5.59,0.0
2014-04-23,52.5,9.4,0.0
2014-04-24,52.0,8.5,0.0
2014-04-25,53.5,4.92,0.0
2014-04-26,56.5,5.37,0.0
2014-04-27,53.0,5.82,0.0
2014-04-28,56.0,4.25,0.0
2014-04-29,47.5,8.95,0.0
2014-04-30,46.5,8.28,0.0
2014-05-01,64.5,4.47,0.0
2014-05-02,63.0,4.47,0.0
2014-05-03,62.5,3.36,0.0
2014-05-04,59.5,8.28,0.0
2014-05-05,60.0,7.38,0.0
2014-05-06,61.5,3.8,0.0
2014-05-07,59.5,4.03,0.0
2014-05-08,56.0,4.47,0.0
2014-05-09,59.0,3.13,0.0
2014-05-10,70.0,4.47,0.0
2014-05-11,71.0,3.13,0.0
2014-05-12,74.5,1.79,0.0
2014-05-13,63.0,7.16,0.0
2014-05-14,61.5,4.7,0.0
2014-05-15,64.5,5.37,0.0
2014-05-16,63.0,6.49,0.0
2014-05-17,61.5,4.92,0.0
2014-05-18,59.0,5.82,0.0
2014-05-19,60.5,4.7,0.0
2014-05-20,65.5,3.13,0.0
2014-05-21,68.5,2.46,0.0
2014-05-22,63.0,3.13,0.0
2014-05-23,63.5,4.25,0.0
2014-05-24,63.5,3.58,0.0
2014-05-25,67.5,2.01,0.0
2014-05-26,76.0,4.92,0.0
2014-05-27,75.0,4.25,0.0
2014-05-28,59.0,7.61,0.0
2014-05-29,58.5,4.25,0.0
2014-05-30,65.0,2.46,0.0
2014-05-31,65.0,5.82,0.0
2014-06-01,66.0,3.58,0.0
2014-06-02,69.5,4.47,0.0
2014-06-03,76.0,4.03,0.0
2014-06-04,72.5,3.58,0.0
2014-06-05,68.5,5.59,0.0
2014-06-06,68.5,4.47,0.0
2014-06-07,71.0,2.91,0.0
2014-06-08,76.0,2.91,0.0
2014-06-09,68.0,4.25,0.0
2014-06-10,71.0,3.36,0.0
2014-06-11,65.5,7.16,0.0
2014-06-12,66.5,5.59,0.0
2014-06-13,72.0,3.58,0.0
2014-06-14,67.0,4.7,0.0
2014-06-15,69.5,4.25,0.0
2014-06-16,72.0,2.91,0.0
2014-06-17,80.0,4.03,0.0
2014-06-18,82.5,5.82,0.0
2014-06-19,72.5,3.8,0.0
2014-06-20,71.5,4.47,0.0
2014-06-21,70.0,4.92,0.0
2014-06-22,71.5,2.01,0.0
2014-06-23,73.0,2.68,0.0
2014-06-24,74.5,4.92,0.0
2014-06-25,77.5,4.92,0.0
2014-06-26,77.5,4.7,0.0
2014-06-27,75.0,2.91,0.0
2014-06-28,76.5,2.91,0.0
2014-06-29,75.5,2.68,0.0
2014-06-30,76.5,2.68,0.0
2014-07-01,80.5,5.14,0.0
2014-07-02,81.5,3.8,0.0
2014-07-03,78.0,2.91,0.0
2014-07-04,69.5,5.37,0.0
2014-07-05,72.0,6.71,0.0
2014-07-06,75.0,4.92,0.0
2014-07-07,81.0,5.82,0.0
2014-07-08,81.0,4.7,0.0
2014-07-09,79.5,4.25,0.0
2014-07-10,77.5,2.91,0.0
2014-07-11,78.5,4.03,0.0
2014-07-12,78.0,3.36,0.0
2014-07-13,77.5,5.14,0.0
2014-07-14,78.0,4.47,0.0
2014-07-15,79.0,2.68,0.0
2014-07-16,74.5,3.8,0.0
2014-07-17,74.0,4.03,0.0
2014-07-18,72.5,4.03,0.0
2014-07-19,72.0,5.14,0.0
2014-07-20,73.0,4.03,0.0
2014-07-21,76.0,2.01,0.0
2014-07-22,78.5,3.8,0.0
2014-07-23,80.0,4.92,0.0
2014-07-24,75.0,4.92,0.0
2014-07-25,74.0,4.25,0.0
2014-07-26,75.0,4.25,0.0
2014-07-27,78.0,3.36,0.0
2014-07-28,75.0,7.38,0.0
2014-07-29,70.0,4.92,0.0
2014-07-30,71.5,2.91,0.0
2014-07-31,75.0,3.36,0.0
2014-08-01,77.5,3.8,0.0
2014-08-02,68.5,6.04,0.0
2014-08-03,71.0,2.24,0.0
2014-08-04,77.0,3.36,0.0
2014-08-05,80.5,2.46,0.0
2014-08-06,76.5,2.91,0.0
2014-08-07,74.5,4.25,0.0
2014-08-08,74.0,3.13,0.0
2014-08-09,76.5,2.91,0.0
2014-08-10,78.0,2.91,0.0
2014-08-11,79.0,3.13,0.0
2014-08-12,74.5,5.82,0.0
2014-08-13,75.0,5.59,0.0
2014-08-14,70.0,4.7,0.0
2014-08-15,67.0,5.37,0.0
2014-08-16,70.5,4.03,0.0
2014-08-17,74.0,3.58,0.0
2014-08-18,72.0,4.47,0.0
2014-08-19,73.0,3.8,0.0
2014-08-20,77.0,2.24,0.0
2014-08-21,74.0,3.58,0.0
2014-08-22,72.0,4.7,0.0
2014-08-23,72.0,4.7,0.0
2014-08-24,72.0,3.13,0.0
2014-08-25,76.0,2.68,0.0
2014-08-26,79.5,2.24,0.0
2014-08-27,80.0,3.36,0.0
2014-08-28,74.0,5.37,0.0
2014-08-29,70.5,3.36,0.0
2014-08-30,72.5,2.24,0.0
2014-08-31,81.5,3.36,0.0
2014-09-01,81.5,2.91,0.0
2014-09-02,84.5,5.37,0.0
2014-09-03,79.0,3.36,0.0
2014-09-04,78.0,2.68,0.0
2014-09-05,79.5,2.91,0.0
2014-09-06,79.0,4.7,0.0
2014-09-07,73.0,4.7,0.0
2014-09-08,70.0,7.61,0.0
2014-09-09,68.0,7.83,0.0
2014-09-10,71.5,5.82,0.0
2014-09-11,76.0,4.7,0.0
2014-09-12,70.0,5.14,0.0
2014-09-13,63.5,5.14,0.0
2014-09-14,62.0,3.13,0.0
2014-09-15,63.0,2.91,0.0
2014-09-16,64.0,2.24,0.0
2014-09-17,64.0,2.68,0.0
2014-09-18,66.5,2.68,0.0
2014-09-19,60.0,7.61,0.0
2014-09-20,66.0,2.91,0.0
2014-09-21,71.0,1.57,0.0
2014-09-22,63.0,6.71,0.0
2014-09-23,61.5,1.79,0.0
2014-09-24,64.5,5.59,0.0
2014-09-25,60.5,8.28,0.0
2014-09-26,67.5,4.25,0.0
2014-09-27,71.5,2.46,0.0
2014-09-28,74.0,1.79,0.0
2014-09-29,73.0,0.67,0.0
2014-09-30,66.5,4.7,0.0
2014-10-01,63.0,6.04,0.0
2014-10-02,65.5,4.7,0.0
2014-10-03,63.5,4.25,0.0
2014-10-04,60.5,6.71,0.0
2014-10-05,53.5,5.59,0.0
2014-10-06,59.5,3.8,0.0
2014-10-07,67.0,4.7,0.0
2014-10-08,67.5,7.16,0.0
2014-10-09,61.5,5.59,0.0
2014-10-10,58.0,2.24,0.0
2014-10-11,55.0,4.47,0.0
2014-10-12,55.5,2.68,0.0
2014-10-13,58.5,2.68,0.0
2014-10-14,69.5,4.7,0.0
2014-10-15,73.0,5.14,0.0
2014-10-16,66.0,4.03,0.0
2014-10-17,65.0,4.47,0.0
2014-10-18,63.0,6.26,0.0
2014-10-19,50.0,7.61,0.0
2014-10-20,51.0,3.8,0.0
2014-10-21,61.0,3.58,0.0
2014-10-22,54.0,9.4,0.0
2014-10-23,51.5,7.61,0.0
2014-10-24,57.0,4.47,0.0
2014-10-25,58.5,5.82,0.0
2014-10-26,58.0,7.83,0.0
2014-10-27,55.5,5.14,0.0
2014-10-28,62.5,2.91,0.0
2014-10-29,61.5,4.92,0.0
2014-10-30,53.0,3.58,0.0
2014-10-31,50.0,6.49,0.0
2014-11-01,44.5,8.95,0.0
2014-11-02,44.5,10.74,0.0
2014-11-03,50.0,5.82,0.0
2014-11-04,60.5,4.7,0.0
2014-11-05,60.0,4.47,0.0
2014-11-06,52.5,3.13,0.0
2014-11-07,46.5,7.38,0.0
2014-11-08,42.0,6.04,0.0
2014-11-09,51.5,2.68,0.0
2014-11-10,52.5,2.46,0.0
2014-11-11,56.5,3.36,0.0
